mass,x,y,z,vx,vy,vz
3.769944948970608278e-01,2.068468003519932097e+00,4.761048277895227443e+00,-2.191658507451639260e-01,-1.798595921769258439e+02,7.814115502071412322e+01,0.000000000000000000e+00
3.797593773670547845e-01,5.270642156712297410e-01,-7.294164486421722549e-02,-6.426160119236640211e-02,2.144956893205357673e+01,1.549910239439199131e+02,0.000000000000000000e+00
1.527822889349412239e-01,-7.156776603608547838e-01,-9.445057668628091818e-01,1.100633916438779891e-01,1.333255265909745901e+02,-1.010243709299312656e+02,0.000000000000000000e+00
2.954114754386628627e-01,-9.199711831341057799e-02,-2.748311141402295932e-01,1.693721666053740055e-02,1.310177403916434287e+02,-4.385695048274516239e+01,0.000000000000000000e+00
7.289913090662190065e-01,1.317176107782466465e-01,1.442721352299361381e+00,9.650408197415097367e-03,-1.678287365857518409e+02,1.532243226855631946e+01,0.000000000000000000e+00
3.539119947567299085e-01,6.498787569048027901e-01,6.573541813092976804e-01,4.032458877493975274e-02,-1.175182410338935597e+02,1.161818249100190314e+02,0.000000000000000000e+00
3.420733332738094545e-01,-6.941328351279344444e-01,-2.623647990269806218e-01,-2.102067946656151487e-01,5.767073316979676889e+01,-1.525782028211070553e+02,0.000000000000000000e+00
2.188394261642815364e-01,4.066138173625054031e-01,1.286671187711716513e-01,2.465885050375273696e-02,-4.544685919538028429e+01,1.436211604103333741e+02,0.000000000000000000e+00
9.345764653548836731e-02,6.972409376756614208e-01,1.592740945593672242e-01,7.443751489945718558e-02,-3.609760517785359468e+01,1.580214795863815311e+02,0.000000000000000000e+00
3.315961586173313824e-01,-1.318929278348786260e+00,-5.982270706568076218e-02,-3.331632298692988048e-02,7.609552679024290001e+00,-1.677701046273835743e+02,0.000000000000000000e+00
1.810666664370489398e-01,5.658437148592567745e-01,1.353603961208158790e-01,4.680620621372921786e-02,-3.683582113129693880e+01,1.539838716947937485e+02,0.000000000000000000e+00
2.595427692695170263e-01,-8.046846029629479979e-02,3.514515456694184414e-01,-1.787782994615420840e-02,-1.418788681959930784e+02,-3.248463184467350118e+01,0.000000000000000000e+00
4.400878948807285806e-01,-1.877848439927704838e-01,5.044353095067651838e-01,1.409566509680551527e-01,-1.474237961689100587e+02,-5.488107997727206566e+01,0.000000000000000000e+00
1.605997672219127148e-01,-5.007639996596202625e-02,4.689600688654249616e-01,-2.336996048281698296e-02,-1.525009868499659262e+02,-1.628432977498191647e+01,0.000000000000000000e+00
3.939854251965844156e-01,-2.381624624340821506e-01,1.891008988703538618e-01,1.108748557355458408e-01,-8.827014779639600306e+01,-1.111715273919612770e+02,0.000000000000000000e+00
2.682470021901566248e-01,-3.419443112187336119e-03,-3.083813346004410927e-01,1.869474917561341487e-01,1.455102180749358354e+02,-1.613469614151234799e+00,0.000000000000000000e+00
1.354121432073338349e+00,-2.598467968248311943e-01,-2.881309548934091747e-01,-2.077453797374383127e-01,1.124882508781655019e+02,-1.014459264952372592e+02,0.000000000000000000e+00
9.592131965970058793e-01,-3.534048787362416566e-01,-2.087662177525553553e-01,1.370888781565642867e-01,7.680317045377022112e+01,-1.300144028711816304e+02,0.000000000000000000e+00
1.230129416259845843e-01,-4.877475678900916045e-01,-2.668501158876429580e-02,5.028142054100263880e-02,8.433018994570725013e+00,-1.541383817987424152e+02,0.000000000000000000e+00
1.742762794761124889e-01,4.147379471490264535e-02,2.311539275681990246e-01,3.127642467927626430e-02,-1.285990062550833954e+02,2.307332106390548887e+01,0.000000000000000000e+00
1.916615973308545273e-01,5.823437865394662794e-01,1.580730646030329645e+00,3.016796760275355926e-02,-1.591474391788317178e+02,5.863018002605488732e+01,0.000000000000000000e+00
4.028149643680776770e-01,-1.805687086005496045e-01,4.825670600306534719e-01,2.864620541122839259e-03,-1.456819808210375982e+02,-5.451181674429626156e+01,0.000000000000000000e+00
3.715153108347385991e-01,-3.692826172763268855e-01,6.124807765554034500e-01,-6.263160866766274981e-02,-1.387921865399993351e+02,-8.368187846032563471e+01,0.000000000000000000e+00
2.609010355800083780e-01,3.720468923457235372e-02,1.082584529852322452e+00,-9.228946271510787835e-03,-1.665162007663479073e+02,5.722586395058434583e+00,0.000000000000000000e+00
1.328544546555830153e-01,8.681216261968068837e-01,-4.225157590896754245e-01,8.322669002608837352e-02,7.251103438801176537e+01,1.489847318967647993e+02,0.000000000000000000e+00
8.687971674890558604e-02,4.259786614129763560e-01,1.086955620089452221e-02,3.843921567986018084e-02,-3.843684004267172938e+00,1.506342427207334822e+02,0.000000000000000000e+00
3.931384006023263544e-01,9.081483402527629201e-01,9.079799005489682662e-01,-1.403099508053137767e-02,-1.186183840185797891e+02,1.186403889610422908e+02,0.000000000000000000e+00
3.288271494218518720e-01,-3.390989997247653015e-02,-3.828072739874657793e-02,1.051503660977938515e-02,5.497937468786742699e+01,-4.870192451661554855e+01,0.000000000000000000e+00
1.258621278976513325e-01,5.243209568824084288e-01,5.693703108615982833e-02,-8.016877976927957311e-03,-1.685206943163775151e+01,1.551871076044375286e+02,0.000000000000000000e+00
9.467035002014864697e-02,-9.115045835191618040e-02,-1.838993547551463770e-01,1.292084709682124188e-01,1.178586214146381508e+02,-5.841710199023194150e+01,0.000000000000000000e+00
3.716658894969105953e-01,-2.013644867001763150e-01,1.169228615097322566e+00,6.790595006573849068e-02,-1.648406323830815552e+02,-2.838884448991081300e+01,0.000000000000000000e+00
4.052818496359579248e-01,-8.668791599740444109e-02,1.413363631870583059e-02,1.284747474941011491e-01,-1.836242960049328943e+01,-1.126249974756369596e+02,0.000000000000000000e+00
9.976176742216888438e-02,5.517915751475240514e-03,1.073146608156922907e-03,-1.257603044909283430e-02,-7.516092559774009807e+00,3.864631841529184442e+01,0.000000000000000000e+00
2.393995975303613855e-01,-2.504719658887494926e+00,-1.522400967820233542e-01,4.876151654608125441e-02,1.060035158045604753e+01,-1.744015509442486405e+02,0.000000000000000000e+00
2.229072011873945991e-01,2.767190646148345312e-01,3.942718629465119529e-01,1.596158675736231158e-01,-1.270172662137655664e+02,8.914686134063521195e+01,0.000000000000000000e+00
2.597171683914701878e-01,-4.154702240908189625e-01,3.738645237420389900e-01,3.205378610497026937e-02,-1.053140795125865168e+02,-1.170340094777295832e+02,0.000000000000000000e+00
4.105907023039339632e-01,2.705826271375664019e-02,-1.423046714937613961e-03,-1.340078498699654730e-01,5.721337204484143513e+00,1.087873247785184390e+02,0.000000000000000000e+00
5.336929303598416663e-01,2.375164438405351852e+00,5.483628039087928840e+00,-8.002360729934532291e-02,-1.839505900019602791e+02,7.967588185813734469e+01,0.000000000000000000e+00
2.617686721798783145e-01,2.371048535394608137e-01,-4.687232934721847766e-01,7.125836583573297300e-04,1.392055605996125678e+02,7.041748195048546677e+01,0.000000000000000000e+00
8.661083568675080890e-01,7.418765806422413789e-01,-3.734282250660977964e-01,6.283104502743414033e-02,7.378272612805513120e+01,1.465815192749711855e+02,0.000000000000000000e+00
3.052864063162107344e-01,-6.610656218677680995e-02,6.821587387657332413e-02,-8.161179106166679964e-02,-7.572727060191381554e+01,-7.338569806110001537e+01,0.000000000000000000e+00
2.352454685599399964e-01,-4.965210141866572835e-01,1.013833317699190495e+00,-3.622757660161034926e-02,-1.499066542036914313e+02,-7.341621416374648845e+01,0.000000000000000000e+00
3.398583062196097737e-01,3.732333594084653039e-01,2.597712701188867324e-01,2.454591155320525256e-02,-8.706446296413881214e+01,1.250922089356826632e+02,0.000000000000000000e+00
1.737712866728290950e-01,-8.539158244263687914e-02,1.952608229582405708e-01,3.104097344332146582e-02,-1.163426961585148121e+02,-5.087905899455904546e+01,0.000000000000000000e+00
6.495553118488108790e-01,1.251217214904970162e-02,6.013603091769088166e-02,2.871381525700514303e-02,-8.058609503355482673e+01,1.676710415523769271e+01,0.000000000000000000e+00
5.264035794381265454e-01,6.539147147242951874e-01,-4.282584835505340304e-01,2.515996678469839543e-01,8.981351081897282995e+01,1.371376833417612886e+02,0.000000000000000000e+00
1.506222058704702382e+00,-1.600162307474117251e-01,-1.801413690530139500e-01,-9.256876739546864019e-02,1.000923710808971094e+02,-8.891019331724358210e+01,0.000000000000000000e+00
6.164555046361046564e-01,-9.190507862045275145e-01,9.001164204405016633e-01,-4.483065586054843510e-02,-1.173983066370494583e+02,-1.198678343864213929e+02,0.000000000000000000e+00
4.279194476282746074e-01,7.194882115314207849e-02,-1.371993615375489695e-01,1.053358604875470964e-02,1.009791863269141601e+02,5.295457162340050417e+01,0.000000000000000000e+00
2.442812360832720131e-01,-1.709941822953202906e-01,-2.269622842315875966e-01,-1.160135957046825317e-01,1.119174568658897044e+02,-8.431900518690301283e+01,0.000000000000000000e+00
4.081404133624180752e-01,-3.022727233873840347e-01,-4.904917303734904199e-02,-7.070391267146805547e-02,2.257554626495527117e+01,-1.391251152444451122e+02,0.000000000000000000e+00
7.888805889433868623e-01,-3.385531778275351344e-01,-4.858793802337587064e-01,6.455595661077095926e-02,1.302455553492186198e+02,-9.075307258393176824e+01,0.000000000000000000e+00
1.165522071715976216e+00,-1.387099570390261327e+00,1.269388243912212555e-01,3.120760332350439037e-03,-1.533549746635017819e+01,-1.675756967918349289e+02,0.000000000000000000e+00
8.171538718906321552e-01,-1.189525686622284334e-01,-2.147542627411572203e-01,-1.056158185311949910e-02,1.155010019775296115e+02,-6.397610316516988860e+01,0.000000000000000000e+00
1.364580899233522326e-01,1.679085563439678408e-01,3.916005775152576751e-01,2.875439060376320383e-02,-1.384408521075459930e+02,5.935998298036501808e+01,0.000000000000000000e+00
1.078404998806969939e-01,-6.221110505583772321e-01,9.889830203863543556e-02,3.847646308736948906e-02,-2.509925888178808506e+01,-1.578846753616247440e+02,0.000000000000000000e+00
1.446299101689950684e-01,-3.324841511610533012e-02,9.978643842721976465e-02,-7.209321589393617724e-02,-1.007227133146414673e+02,-3.356037790995217307e+01,0.000000000000000000e+00
1.690194029159567679e-01,2.881969393518958311e-01,4.970427552856728215e-01,1.063054245082328125e-02,-1.366872647933887492e+02,7.925445234423735030e+01,0.000000000000000000e+00
1.653298720272811662e-01,-1.331295492434199194e-02,6.078002111482712702e-03,6.739235721047454053e-03,-1.763674553329388317e+01,-3.863065428247330857e+01,0.000000000000000000e+00
1.329923692810574209e+00,3.268814406497501324e+00,2.002781652237240806e+00,3.701175564641887711e-02,-9.711622685302975810e+01,1.585070050383399405e+02,0.000000000000000000e+00
3.181514918649775425e-01,5.149434263816073942e-01,6.684833752126717599e-01,-1.132860769326620061e-02,-1.301274293423318511e+02,1.002392382764235776e+02,0.000000000000000000e+00
4.309255930352685060e-01,-4.711146526802533208e-01,1.569420578864218763e-01,3.905899089246433337e-02,-4.890095951320699896e+01,-1.467927645849278520e+02,0.000000000000000000e+00
1.150868381011014852e-01,6.075739711548699268e-02,6.605692742226880465e-02,-1.719913528646079826e-01,-9.044665652996033600e+01,8.319041837096261816e+01,0.000000000000000000e+00
2.408485613818744375e-01,5.428324154654003975e-01,-8.725682906958559526e-02,-1.251099045652734332e-02,2.492476803567564048e+01,1.550591762500414461e+02,0.000000000000000000e+00
3.938973135763926825e-01,1.699824736708590578e-01,1.533735788540921130e-01,3.595081479417727710e-03,-8.665137830829199572e+01,9.603489559205721093e+01,0.000000000000000000e+00
4.057862332982062892e-01,7.701638772161383262e-01,-8.303243242521287648e-01,5.318921462321890559e-02,1.223993299296089958e+02,1.135309899443829238e+02,0.000000000000000000e+00
4.236317907048581799e-01,-1.399618031008732499e-01,-3.810181139715955456e-02,-1.349697607258209808e-01,3.249732429468095773e+01,-1.193744847673157352e+02,0.000000000000000000e+00
3.363633101702609984e-01,-6.728323150674775377e-01,2.661586718912944960e-01,2.752802932880889231e-02,-5.966390416860142665e+01,-1.508265820627474909e+02,0.000000000000000000e+00
3.204695464312412589e-01,7.186360402632788191e-02,-1.279968522618138704e-01,9.544227213269179666e-02,1.036054497074803464e+02,5.816909463928471524e+01,0.000000000000000000e+00
5.551166444655946108e-01,3.682336068761941084e-01,-9.998612288203562182e-02,1.435365422324009765e-01,3.911929758952982894e+01,1.440703933169901063e+02,0.000000000000000000e+00
3.616516337433038908e-01,-1.068570798535455779e+00,2.229445052026119534e+00,-7.882506913800216286e-02,-1.573139963950459332e+02,-7.540044218442959334e+01,0.000000000000000000e+00
3.545855697785632032e-01,-1.131399122390537859e-01,1.483956295006822745e-01,1.931779422493483667e-01,-1.076331156122625714e+02,-8.206172442788370347e+01,0.000000000000000000e+00
1.329995862200453294e+00,4.799285699527230165e+00,4.359117482171883218e+00,1.034101928759992295e-01,-1.363007719778778721e+02,1.500639403418945506e+02,0.000000000000000000e+00
3.693047782752690855e-01,1.119869748086294470e+00,3.409470351705086721e-01,3.103769762304844221e-02,-4.868841801372618505e+01,1.599212804079195962e+02,0.000000000000000000e+00
1.975533112489350762e-01,2.003568426967118898e-01,1.108343893648737311e+00,-5.467952003305642794e-02,-1.642454009410961930e+02,2.969086593844028954e+01,0.000000000000000000e+00
8.770846894089586732e-01,2.893028573594656483e-01,3.740369896432497177e-01,8.318333229432336995e-02,-1.216546925814069056e+02,9.409510596413703354e+01,0.000000000000000000e+00
5.231170210809972243e-01,-2.504751524616363412e+00,-4.509354606244078134e+00,-3.185749157611564297e-02,1.712237056958790049e+02,-9.510736576324217140e+01,0.000000000000000000e+00
1.035845318563977380e-01,6.874704119468957875e-02,1.440609652484711178e-01,3.889591639720848398e-02,-1.049415848261824635e+02,5.007896096377253770e+01,0.000000000000000000e+00
4.038476488003508447e-01,1.111334702258190560e-01,-4.051213341102602450e-01,-2.417854893383582227e-02,1.448563834060751674e+02,3.973721257517740924e+01,0.000000000000000000e+00
1.513431555460351130e-01,-4.128863133334767510e-01,-6.372449623829328225e-01,1.704270643879085556e-02,1.367116814320618516e+02,-8.857878126651243633e+01,0.000000000000000000e+00
6.315572344270352634e-01,7.040161101216005704e-03,-3.746317090064106656e-03,4.089264498591013014e-02,3.117841677548317847e+01,5.859116345554752314e+01,0.000000000000000000e+00
1.534737324908026224e-01,-1.492675332018563727e+00,3.126176125036418174e+00,2.197847561185777010e-02,-1.648826256827555596e+02,-7.872756306467940135e+01,0.000000000000000000e+00
4.353233543825326679e-01,7.782290208299866840e-01,3.056694649158844812e-01,-7.846808947900552056e-02,-6.002985727906882119e+01,1.528349489004712041e+02,0.000000000000000000e+00
1.302630915862845740e-01,9.447282275845387822e-01,6.856623533734193532e-02,7.753327980620866589e-03,-1.197877355663353960e+01,1.650474968491051584e+02,0.000000000000000000e+00
1.462859077061043345e-01,-3.108696788602029470e-01,3.629063301283577681e-01,2.942276197676457067e-02,-1.167469674961726724e+02,-1.000067766263572793e+02,0.000000000000000000e+00
1.135856381712846558e-01,-1.899785829932067127e+00,-8.976564410296866692e-02,6.566178110960496639e-02,8.057681308466960957e+00,-1.705314870171778523e+02,0.000000000000000000e+00
1.863969472699021079e-01,-9.108976540867777527e-02,-1.078203444776096587e-01,6.078582077666419559e-02,8.678355656422357356e+01,-7.331727464854689913e+01,0.000000000000000000e+00
1.225129205209050803e-01,2.096150499124676547e-01,2.452298456241116531e-01,2.495755956339253123e-02,-1.078961710977674215e+02,9.222638146863040731e+01,0.000000000000000000e+00
3.762595462676169844e-01,-3.384219826541622345e-01,5.284993069498774565e-01,4.031774547191476626e-02,-1.345744940130042266e+02,-8.617412829054256918e+01,0.000000000000000000e+00
4.385531166386869018e-01,4.402623685142029522e-03,6.953358446340146548e-02,-3.650458992351217347e-02,-8.746920288962824941e+01,5.538244394190012798e+00,0.000000000000000000e+00
1.016357190614834011e-01,-5.410256105950720373e-01,-1.219263167331955636e-04,-2.058455655905472304e-02,3.531393184993675272e-02,-1.566990790301063896e+02,0.000000000000000000e+00
9.252374707443505875e-02,-5.108555726311797551e-01,-7.838059041699591001e-01,-4.609712807271718060e-02,1.385454491795828744e+02,-9.029877728598063413e+01,0.000000000000000000e+00
3.042959045889530589e-01,-5.733742836738646431e-02,4.382383935685624232e-02,6.880296055092602336e-02,-5.862936594815571567e+01,-7.670841075570285739e+01,0.000000000000000000e+00
1.254812622246529452e-01,3.567814668154646318e-01,2.291695578156021929e-01,-1.209492966103539180e-01,-8.189223431410930232e+01,1.274935107344980025e+02,0.000000000000000000e+00
2.304747224581286669e-01,1.774870465355167515e-01,1.250336943994340977e-01,-8.806914408243044293e-03,-7.332842977072783697e+01,1.040907132241982964e+02,0.000000000000000000e+00
4.210242605001001670e-01,7.675608764381139926e-01,1.375033659226513050e-01,-2.798108219293420074e-02,-2.879071520028854181e+01,1.607133501360582670e+02,0.000000000000000000e+00
1.878218859056769441e-01,-1.041476590333503260e-01,-4.499137639801512600e-01,1.439264314484343110e-01,1.500213610220072553e+02,-3.472748514563884470e+01,0.000000000000000000e+00
8.751144941224611729e-02,-1.963648267328818309e-01,-1.542680615192075777e-01,1.060202597950642145e-02,8.196384358166430673e+01,-1.043301885353022982e+02,0.000000000000000000e+00
3.413324951795796425e-01,-1.047582164085749667e-01,1.096799589313341011e-01,-3.934006997107888232e-02,-8.271610647513183778e+01,-7.900433102843787481e+01,0.000000000000000000e+00
3.007370301192157647e-01,1.955756121995196883e+00,-3.905165951571517358e+00,5.859556252063218007e-02,1.701092725046999874e+02,8.519285869921461085e+01,0.000000000000000000e+00
5.206099241889680096e-01,-3.265266102215537147e-01,-4.436020736446522617e-01,1.002387182673748905e-01,1.267967257025339904e+02,-9.333253266982264051e+01,0.000000000000000000e+00
7.131083945258089862e-01,-1.353648432999306372e+00,4.690884964577315408e-01,1.174035612022900910e-01,-5.516470367949806075e+01,-1.591887570394774798e+02,0.000000000000000000e+00
8.232455046309022917e-02,-2.950169581047477549e-02,-9.653997702639011136e-02,5.287123410124930367e-02,9.729105723436816788e+01,-2.973121875534744873e+01,0.000000000000000000e+00
3.468314886086418247e-01,-4.274069688480057749e-01,-7.332019107259984958e-01,3.174545542209239457e-02,1.419723729985120144e+02,-8.276026114466704087e+01,0.000000000000000000e+00
2.018074625476742323e-01,-3.369117603727665028e-02,1.552156125394411335e-01,1.391307813394840331e-02,-1.124602785097826683e+02,-2.441068252403708883e+01,0.000000000000000000e+00
4.456471070077873131e-01,3.008151472057897513e-02,-8.501794742107454894e+00,-3.080793229067027017e-01,2.081740248169635095e+02,7.365727098724764721e-01,0.000000000000000000e+00
3.979885275331908612e-01,-5.241614546231977423e-01,5.088544460434472061e-01,7.734965819985541169e-03,-1.130740423297304602e+02,-1.164754577040995827e+02,0.000000000000000000e+00
2.742022278950282943e-01,1.931470194636475124e-01,1.344820658096210486e-01,1.107378048793996317e-01,-7.666156551135227915e+01,1.101035502153591494e+02,0.000000000000000000e+00
1.865021317816981106e-01,1.993221756206226547e-01,2.038263802566088814e-02,6.234084062000678356e-02,-1.281467835896954632e+01,1.253149649801280390e+02,0.000000000000000000e+00
1.523937842100579476e-01,1.751010051458651989e-02,-2.423405534302954523e-01,4.259902429171995991e-02,1.318380138158883881e+02,9.525838085632853947e+00,0.000000000000000000e+00
4.478192511597216541e-01,4.686138408617873119e-01,1.207305225331538834e+00,-5.554623479137837938e-01,-1.569415794245795155e+02,6.091665535935307929e+01,0.000000000000000000e+00
2.110833898914410423e-01,2.466373084758979595e-01,1.750156272326005014e-01,3.767585070578823719e-02,-8.094849411809666151e+01,1.140750630681139199e+02,0.000000000000000000e+00
5.321741522016810721e-01,2.148830862812037001e-01,-1.067626666392953894e+00,2.243892119280268410e-02,1.633794725303417010e+02,3.288367216503488777e+01,0.000000000000000000e+00
2.541498697413627772e-01,-2.082135282960294667e-02,1.114545133092547796e-01,-6.279262416911828015e-02,-1.049964593314293069e+02,-1.961489275479357985e+01,0.000000000000000000e+00
4.248613416791124364e-01,9.983898266891069739e-02,-3.157881770510059111e-02,6.135686542696455748e-01,4.813281541343648939e+01,1.521757834237022848e+02,0.000000000000000000e+00
3.840705162531094508e-01,-2.824378037492217622e-02,3.884386619530984242e-02,-6.296833863107473284e-02,-7.108792421526918304e+01,-5.168877136868530897e+01,0.000000000000000000e+00
3.262474915370886519e-01,4.400553244718221624e-01,7.910369611188386996e-01,6.462207457210450423e-02,-1.442410294168310259e+02,8.024155143445618421e+01,0.000000000000000000e+00
6.265112808980400905e-01,3.924914398781494951e-01,-3.353109438044283297e-01,-2.222941044503792124e-02,1.010789029909096257e+02,1.183158644513110289e+02,0.000000000000000000e+00
3.010178200490319367e-01,-6.020555797940285031e-02,4.216304775515731205e-03,-1.542633416395203932e-02,-5.544240762555872060e+00,-7.916745265194855108e+01,0.000000000000000000e+00
1.997902281182994400e-01,1.218782044322980068e-01,1.501378308202585776e+00,1.594161471755087545e-01,-1.682676004819235231e+02,1.365955062679704746e+01,0.000000000000000000e+00
4.302158196056981576e-01,-1.124723038868724045e-01,-1.526480041803315313e-01,1.888089888856442009e-02,9.836113355047149298e+01,-7.247329149666870762e+01,0.000000000000000000e+00
9.289483089229564339e-01,-4.690273653008914523e-01,2.316612604617315774e-01,1.227228285063351187e-01,-6.931713805343618162e+01,-1.403412662376149456e+02,0.000000000000000000e+00
1.483325203431939132e-01,-1.349008527010850944e-01,1.802461830572609502e-01,2.786554756716531217e-02,-1.032710873663253466e+02,-7.729072265935199937e+01,0.000000000000000000e+00
1.222875413294502112e+00,-1.629146037953753012e+00,7.487339769621643715e-01,-1.525928288581177017e-02,-7.104900284412606482e+01,-1.545932267608606878e+02,0.000000000000000000e+00
1.123839623112294017e+00,3.357630379952433186e-01,-3.579239651672668776e-01,-1.767112884424583419e-02,1.125857794419709279e+02,1.056150105032298683e+02,0.000000000000000000e+00
3.367504601245810969e-01,-2.191799121242569426e-01,-3.399211216743495134e-01,-2.632850189361651827e-02,1.253223769247593111e+02,-8.080741622136304159e+01,0.000000000000000000e+00
9.353294361579625460e-02,-7.841083206879640999e-01,2.433871664611332586e-01,-3.125243868239130363e-02,-4.859871219634335660e+01,-1.565680523009735623e+02,0.000000000000000000e+00
1.425938864635082903e-01,5.670776380087930862e-02,-1.035512507018767625e+00,-2.856319402696508997e-02,1.660292668449374673e+02,9.092259518315248812e+00,0.000000000000000000e+00
9.702184284748874843e-01,-1.183836950929246651e-01,-1.946068757168475105e-01,-1.285672072876652139e-01,1.147984020832314798e+02,-6.983442378032950160e+01,0.000000000000000000e+00
1.950289475842630904e-01,1.817624338963518826e-01,-1.357952204264786626e-02,-7.536141339729283961e-02,9.203992595374611341e+00,1.231958010337368279e+02,0.000000000000000000e+00
7.413348252015077300e-01,1.320730419574352443e-01,3.796637281331030622e-01,1.142575052219103743e-01,-1.416820673637182892e+02,4.928672464856668967e+01,0.000000000000000000e+00
3.260033595183587929e-01,4.563896689533625955e-02,-1.208360944777218601e-03,2.792545914735061058e-02,1.965389597655677667e+00,7.423142163898974388e+01,0.000000000000000000e+00
8.225828810101798449e-01,1.330479075979273673e-01,-1.803272928761836535e-01,-1.549204334260956273e-02,1.034919693781976235e+02,7.635777013750384867e+01,0.000000000000000000e+00
4.437906041554627312e-01,-3.502762650268523847e-01,4.763505029260596824e-01,2.595033237244872074e-02,-1.277845790350046542e+02,-9.396422339740408347e+01,0.000000000000000000e+00
1.717243893101357555e-01,1.898803154394757952e-03,-8.636806812621182494e-02,4.536833100413996123e-01,1.527467995002706687e+02,3.358140467967635434e+00,0.000000000000000000e+00
3.802115791510968790e-01,7.285018040665883765e-01,6.947649968807120269e-01,-3.127612967743247097e-02,-1.145877739246813718e+02,1.201519944195424756e+02,0.000000000000000000e+00
1.898138206347014800e-01,-7.633708268047958434e-01,1.452947284967753827e+00,8.408654916453964234e-02,-1.499688947232543512e+02,-7.879286491968828443e+01,0.000000000000000000e+00
2.418290456174164715e-01,-1.801518575233644268e-02,-4.407006239925442131e-03,2.533262465323221635e-02,1.384663761482199185e+01,-5.660299420872323850e+01,0.000000000000000000e+00
3.002628622568249139e-01,-5.306730254996633311e-01,-4.180892897982272927e-01,-1.276696018111360131e-01,9.986860104701264618e+01,-1.267613736185732733e+02,0.000000000000000000e+00
3.089280358695741246e-01,-2.450949326093986580e-01,-2.011533224218342020e-01,-1.165747770383279563e-01,9.096719549079313083e+01,-1.108388287106007937e+02,0.000000000000000000e+00
1.476452440726934989e-01,-3.889566311945227839e-01,3.337372378440165988e-01,8.975350146498434212e-02,-1.014401723522159244e+02,-1.182242292193677713e+02,0.000000000000000000e+00
3.242184068608312542e-01,-1.366615535005505644e-01,-6.188830058563064007e-01,1.318218312400478223e-03,1.561842192306508537e+02,-3.448855087368014694e+01,0.000000000000000000e+00
3.119390437288755979e-01,2.769251677176678417e-01,2.677080253615768402e-01,3.366999174760132441e-03,-1.025752681726894764e+02,1.061069174300657778e+02,0.000000000000000000e+00
1.969165508268477804e-01,-4.143287386136761119e-02,-2.056926770266104543e-01,4.427106244949421954e-02,1.243178549573107290e+02,-2.504146514897895770e+01,0.000000000000000000e+00
4.163857176965000684e-01,-4.289885415745908412e-03,1.097654482559540928e-01,1.081430251196642822e-01,-1.136431564794439879e+02,-4.441435144907288191e+00,0.000000000000000000e+00
1.394916096626089008e-01,-2.268196998806687237e+00,-1.284500010164477457e+00,-2.856906176931336971e-03,8.646742073985717525e+01,-1.526859810546717995e+02,0.000000000000000000e+00
3.440799802747060987e-01,-1.304130872553334930e+00,9.825761208277796754e-01,-9.862803581741522163e-02,-1.019203855843871622e+02,-1.352745284214333026e+02,0.000000000000000000e+00
3.579542726947393394e-01,-1.395639391211854541e+00,-4.128467875855290070e-01,-6.105924347385101314e-02,4.781457844105037935e+01,-1.616384362266455810e+02,0.000000000000000000e+00
2.658326999751997044e-01,-6.397625031171578873e-03,2.600393998345088692e-02,2.350948467106873246e-02,-6.000086671350757683e+01,-1.476172637771888319e+01,0.000000000000000000e+00
3.768164261107280755e-01,2.156654263152498752e-01,-4.874704009843179309e-01,8.534093517607205248e-02,1.432403588314968488e+02,6.337203857006682739e+01,0.000000000000000000e+00
6.687004004754268927e-01,4.623630384650911918e-02,-4.440257760727950864e-01,-9.011319776650518476e-03,1.510569924138307272e+02,1.572953052671579144e+01,0.000000000000000000e+00
9.814190283878390098e-01,-4.934734673400653637e-01,-3.180969866602595397e-01,8.995600750527074640e-02,8.597583033309521738e+01,-1.333769035266819287e+02,0.000000000000000000e+00
1.738592465280960897e-01,3.331690332419513095e-02,-9.369659904184080013e-02,1.331422359377074094e-02,9.119361554343318232e+01,3.242688532897138742e+01,0.000000000000000000e+00
2.418621358870441385e-01,-3.500900720673535416e-01,1.117605171736760260e-03,-1.218172057528016800e-01,-4.673238362800400947e-01,-1.463892970966018936e+02,0.000000000000000000e+00
8.926374809960703205e-01,4.262075858709086784e-01,-7.505662046232509932e-02,-6.480451887351787454e-03,2.619021592238732055e+01,1.487206409369519804e+02,0.000000000000000000e+00
1.987133830405055923e-01,-1.068928832698492259e+00,7.247947911352249362e-01,1.064756636719350891e-01,-9.418434937497764281e+01,-1.389032700941122300e+02,0.000000000000000000e+00
2.870311398490580923e-01,-7.351117120855278630e-02,5.940852885481840567e-02,8.366132310862980925e-02,-6.647799930530079848e+01,-8.225882180110009756e+01,0.000000000000000000e+00
4.343953268762116293e-01,6.134847895234954995e-01,2.892399665536252162e-01,-2.705336567441257029e-02,-6.872761785321533523e+01,1.457728981078205948e+02,0.000000000000000000e+00
6.989029053586999218e-01,1.231748468623655945e+00,-3.240114002933950577e+00,3.302274663488011935e-03,1.708053843621145802e+02,6.493267534111464556e+01,0.000000000000000000e+00
5.700886737092938361e-01,1.220494238522751712e-01,1.520528440401221759e-01,1.305672336022657698e-02,-9.605687311743051282e+01,7.710270791081003949e+01,0.000000000000000000e+00
3.284148737144511054e-01,1.538656924995345010e+00,-8.529891416253811975e-01,-5.040183398657988034e-02,8.241088091218445300e+01,1.486561392433160620e+02,0.000000000000000000e+00
